time,base_x,base_y,base_z,base_roll,base_pitch,base_yaw,pallet_x,pallet_y,pallet_z,pallet_roll,pallet_pitch,pallet_yaw
0.9820000000000008,0.0038282893449614786,0.1711764310377065,0.11,0,0,-0.11466195657667227,-1.3499999989317808,0.48496836582244407,-3.637757648171653e-05,8.583965708754578e-16,-5.076977742267018e-09,1.57079630935562
1.0020000000000007,0.0040245623163797884,0.17899605265731489,0.11,0,0,-0.11890724433103875,-1.3499999989317808,0.48496836582359537,-3.63764977028168e-05,4.431349263189459e-16,-2.623001531860238e-09,1.57079630935562
1.0220000000000007,0.004204020939892309,0.18667847675790547,0.11,0,0,-0.12297241796832432,-1.3499999989317808,0.4849683658241901,-3.637594260060375e-05,2.300918232424473e-16,-1.3551642483951714e-09,1.57079630935562
1.0420000000000007,0.004365350563565601,0.19421977666980922,0.11,0,0,-0.12685734044048702,-1.3499999989317808,0.48496836582449737,-3.637565696416117e-05,1.187621490980046e-16,-7.001407943255986e-10,1.57079630935562
1.0620000000000007,0.004507479001494583,0.2016170396958334,0.11,0,0,-0.13056268652841732,-1.3499999989317808,0.4849683658246561,-3.6375509985480735e-05,5.996339245869374e-17,-3.6172527803144897e-10,1.57079630935562
1.0820000000000007,0.0046295662300539,0.20886822553526202,0.11,0,0,-0.13408981788806576,-1.3499999989317808,0.484968365824738,-3.637543435530522e-05,2.7228820526281913e-17,-1.86884092440252e-10,1.57079630935562
1.1020000000000008,0.004730992017747717,0.21597204152237193,0.11,0,0,-0.13744067351596606,-1.3499999989317808,0.4849683658247805,-3.6375395438615544e-05,1.3216470879675845e-17,-9.6553008833127e-11,1.57079630935562
1.1220000000000008,0.004811342093310586,0.2229278329994146,0.11,0,0,-0.14061767397306738,-1.3499999989317808,0.4849683658248024,-3.6375375413423435e-05,6.079835379058238e-18,-4.988377000400078e-11,1.57079630935562
1.1420000000000008,0.004870393366138946,0.22973548729372434,0.11,0,0,-0.14362363786909632,-1.3499999989317808,0.48496836582481373,-3.6375365109147556e-05,3.4087296719443257e-18,-2.5772275147662725e-11,1.57079630935562
1.1620000000000008,0.004908098628306101,0.23639534989402727,0.11,0,0,-0.1464617092509315,-1.3499999989317808,0.48496836582481956,-3.637535980692073e-05,1.1809140520601502e-18,-1.3315152207953676e-11,1.57079630935562
1.1820000000000008,0.004924571089693277,0.24290815153117004,0.11,0,0,-0.14913529466398975,-1.3499999989317808,0.48496836582438796,-3.637535688547332e-05,5.895535687915318e-17,3.272578272462215e-13,1.57079630935562
1.2020000000000008,0.004920069028002247,0.24927494496929176,0.11,0,0,-0.15164800876961776,-1.3499999989317808,0.48496836582374026,-3.6375355293173276e-05,1.1364689732809217e-16,1.0572889287124497e-11,1.57079630935562
1.2220000000000009,0.004894980773987782,0.25549705040852566,0.11,0,0,-0.15400362750664134,-1.3499999989317808,0.48496836582128444,-3.6375354551187986e-05,7.590826349024589e-16,4.560073658253578e-11,1.57079630935562
1.2420000000000009,0.004849810199159782,0.26157600849158186,0.11,0,0,-0.1562060478831487,-1.3499999989317808,0.48496836581990643,-3.637535426445417e-05,8.375205761003649e-16,4.8645466232426754e-11,1.57079630935562
1.262000000000001,0.00478516282814802,0.26751353999482524,0.11,0,0,-0.1582592535761314,-1.3499999989317808,0.4849683658182537,-3.6375354189310995e-05,7.269251558544589e-16,5.443675452206968e-11,1.57079630935562
1.282000000000001,0.004701732660364093,0.2733115113698062,0.11,0,0,-0.16016728560217544,-1.3499999989317808,0.48496836581596303,-3.637535415961982e-05,6.994173668474423e-16,6.46589325344829e-11,1.57079630935562
1.302000000000001,0.004600289754854071,0.2789719053832777,0.11,0,0,-0.16193421740210923,-1.3499999989317808,0.48496836581574665,-3.637535416736415e-05,4.19567198233471e-16,4.00695293966647e-11,1.57079630935562
1.322000000000001,0.004481668607546409,0.2844967961820352,0.11,0,0,-0.16356413375638723,-1.3499999989317808,0.48496836581268105,-3.637535417217667e-05,8.502275537154363e-16,6.343779681858655e-11,1.5707963093556205
1.342000000000001,0.004346757330669788,0.28988832818286836,0.11,0,0,-0.16506111301598964,-1.3499999989317808,0.484968365812392,-3.637535417829246e-05,5.547425090511088e-16,4.0569365517214204e-11,1.5707963093556205
1.362000000000001,0.004196487629164439,0.29514869825704493,0.11,0,0,-0.1664292121957685,-1.3499999989317808,0.484968365809284,-3.63753541822677e-05,7.676121271435334e-16,6.574387525662887e-11,1.5707963093556214
1.382000000000001,0.0040318255577025276,0.30028014074267834,0.11,0,0,-0.16767245453353508,-1.3499999989317808,0.48496836580890407,-3.6375354184326314e-05,4.991342287601354e-16,4.356100126756952e-11,1.5707963093556214
1.402000000000001,0.003853763033796258,0.3052849148768437,0.11,0,0,-0.16879481916892197,-1.3499999989317808,0.48496836580568314,-3.6375354185609664e-05,1.2650722875592954e-16,7.045824560101493e-11,1.570796309355623
1.422000000000001,0.0036633100768101636,0.3101652942923311,0.11,0,0,-0.16980023264138505,-1.3499999989317808,0.48496836580516817,-3.6375354186102786e-05,3.051952098569318e-17,4.8598965922353464e-11,1.570796309355623
1.442000000000001,0.003461487738989985,0.3149235582715229,0.11,0,0,-0.17069256194692856,-1.3499999989317808,0.4849683658018028,-3.637535418637164e-05,-5.4960956609236247e-17,7.675148073257559e-11,1.5707963093556259
1.462000000000001,0.0032493216924371986,0.3195619844922325,0.11,0,0,-0.17147560892858368,-1.3499999989317808,0.48496836580109026,-3.637535418645735e-05,-5.1636583010030535e-17,5.545722283379566e-11,1.5707963093556259
1.482000000000001,0.0030278364349326015,0.32408284303772017,0.11,0,0,-0.172153105806721,-1.3499999989317808,0.48496836579758856,-3.637535418650977e-05,-7.771047595773172e-16,8.391411319396673e-11,1.5707963093556299
1.5020000000000011,0.002798050077349244,0.3284883914758456,0.11,0,0,-0.17272871168232967,-1.3499999989317808,0.4849683657965914,-3.6375354186517304e-05,-6.884463575763955e-16,6.405523032338324e-11,1.570796309355631
1.5220000000000011,0.0025609696758588075,0.332780870840807,0.11,0,0,-0.17320600986984883,-1.3499999989317808,0.48496836579435365,-3.6375354186510805e-05,-8.528099582928385e-16,7.063345553920034e-11,1.5707963093556347
1.5420000000000011,0.002317587073041669,0.3369625023755598,0.11,0,0,-0.17358850593638647,-1.3499999989317808,0.48496836579311386,-3.637535418650637e-05,-7.360699875948839e-16,5.902460280102992e-11,1.5707963093556365
1.5620000000000012,0.0020688752132174996,0.3410354849142103,0.11,0,0,-0.17387962634158757,-1.3499999989317808,0.48496836579123564,-3.637535418650446e-05,-1.3430596143766195e-15,6.27081862794598e-11,1.5707963093556412
1.5820000000000012,0.0018157848987132668,0.3450019928018434,0.11,0,0,-0.1740827175873645,-1.3499999989317808,0.48496836578968266,-3.637535418650302e-05,-1.534124196089752e-15,5.876573515917689e-11,1.5707963093556454
1.6020000000000012,0.0015592419552997192,0.34886417426474653,0.11,0,0,-0.1742010457995156,-1.3499999989317808,0.48496836578817965,-3.637535418650232e-05,-1.656359082072882e-15,5.7048962316187315e-11,1.5707963093556503
1.6220000000000012,0.001300144776598449,0.35262415015718757,0.11,0,0,-0.17423779667421793,-1.3499999989317808,0.48496836578613695,-3.6375354186501874e-05,-1.906994418038838e-15,6.193652724923509e-11,1.5707963093556585
1.6420000000000012,0.0010393622188486626,0.35628401302211504,0.11,0,0,-0.17419607573175908,-1.3499999989317808,0.48496836578513125,-3.6375354186500546e-05,-1.7406800663495175e-15,5.111654966209922e-11,1.5707963093556632
1.6620000000000013,0.0007777318189976411,0.35984582641266294,0.11,0,0,-0.1740789088278971,-1.3499999989317808,0.4849683657823563,-3.6375354186499746e-05,-2.651117687462909e-15,6.768177237741529e-11,1.5707963093556783
1.6820000000000013,0.0005160583106224902,0.36331162442941195,0.11,0,0,-0.17388924288011526,-1.3499999989317808,0.48496836578209424,-3.637535418650156e-05,-1.6878701557324095e-15,4.249529793648716e-11,1.5707963093556796
1.7020000000000013,0.0002551124136906321,0.3666834114352074,0.11,0,0,-0.17362994677193888,-1.3499999989317808,0.4849683657782517,-3.6375354186506286e-05,-4.26727600671312e-15,7.543733800492507e-11,1.5707963093557087
1.7220000000000013,-4.370124385196232e-06,0.3699631619151559,0.11,0,0,-0.17330381240355555,-1.3499999989317808,0.48496836577789015,-3.6375354186505784e-05,-2.8245237862041044e-15,4.872885110771256e-11,1.5707963093557114
1.7420000000000013,-0.0002616892575496835,0.3731528204543697,0.11,0,0,-0.17291355586135565,-1.3499999989317808,0.4849683657737536,-3.6375354186504795e-05,-5.881362825704335e-15,8.479829685900926e-11,1.5707963093557542
1.7620000000000013,-0.0005161811595845078,0.37625430181025254,0.11,0,0,-0.1724618186827907,-1.3499999989317808,0.4849683657732485,-3.6375354186504036e-05,-3.9866893333807725e-15,5.658826905518072e-11,1.5707963093557595
1.7820000000000014,-0.0007672185508106829,0.37926949105972485,0.11,0,0,-0.1719511691962226,-1.3499999989317808,0.4849683657702869,-3.6375354186504625e-05,-7.148589189476837e-15,7.483737357353307e-11,1.5707963093558064
1.8020000000000014,-0.0010142108503468084,0.38220024380487533,0.11,0,0,-0.1713841039182828,-1.3499999989317808,0.4849683657696594,-3.637535418650405e-05,-5.25548838876532e-15,5.257209625232776e-11,1.5707963093558164
1.8220000000000014,-0.0012566041701034582,0.38504838642317407,0.11,0,0,-0.1707630489937352,-1.3499999989317806,0.4849683657668994,-3.637535418650231e-05,-9.73853011850828e-15,7.075061288035024e-11,1.5707963093558837
1.8420000000000014,-0.0014938811656002634,0.387815716350661,0.11,0,0,-0.17009036166499908,-1.3499999989317806,0.484968365766114,-3.637535418650117e-05,-7.67871476756771e-15,5.2828328801140034e-11,1.5707963093559028
1.8620000000000014,-0.0017255607576567617,0.39050400238847827,0.11,0,0,-0.16936833176036994,-1.34999999893178,0.48496836576347385,-3.637535418650293e-05,-1.5555697809755316e-14,7.010338108728554e-11,1.5707963093559965
1.8820000000000014,-0.0019511977380295116,0.3931149850248075,0.11,0,0,-0.16859918319162623,-1.34999999893178,0.48496836576244146,-3.6375354186502796e-05,-1.3558343881651215e-14,5.6255319477246824e-11,1.570796309356033
1.9020000000000015,-0.0021703822711449097,0.39565037676571857,0.11,0,0,-0.1677850754531475,-1.3499999989317788,0.4849683657599166,-3.6375354186501454e-05,-2.4050674065754498e-14,7.106295148269875e-11,1.570796309356159
1.9220000000000015,-0.002382739303207933,0.39811186246968855,0.11,0,0,-0.16692810511592854,-1.3499999989317786,0.4849683657585143,-3.637535418650146e-05,-2.2984196070963954e-14,6.218779763705954e-11,1.5707963093562296
1.9420000000000015,-0.002587927889149946,0.4005010996816209,0.11,0,0,-0.16603030731097035,-1.349999998931777,0.484968365756178,-3.6375354186498195e-05,-3.6644841934505266e-14,7.205642501856318e-11,1.5707963093563901
1.9620000000000015,-0.0027856404471117914,0.4028197189631112,0.11,0,0,-0.16509365719748648,-1.349999998931776,0.4849683657542361,-3.637535418649745e-05,-4.010509763040534e-14,7.023608818951442e-11,1.5707963093565251
1.9820000000000015,-0.002975601949439683,0.40506932421648845,0.11,0,0,-0.1641200714121953,-1.3499999989317752,0.4849683657533516,-3.637535418649947e-05,-3.602768101407407e-14,5.364861429486239e-11,1.5707963093566137
2.002000000000001,-0.0031575690584987083,0.4072514930008265,0.11,0,0,-0.1631114094966903,-1.349999998931773,0.4849683657509577,-3.6375354186501705e-05,-5.417158157857151e-14,6.335640956733909e-11,1.570796309356874
2.021999999999999,-0.0033313292149799124,0.4093677768386789,0.11,0,0,-0.16206947530050494,-1.3499999989317715,0.4849683657497579,-3.63753541865016e-05,-5.890376152439967e-14,5.5053568983276985e-11,1.570796309357044
2.0419999999999967,-0.0034966996857896796,0.4114197015127596,0.11,0,0,-0.1609960183580279,-1.3499999989317664,0.4849683657464341,-3.6375354186501915e-05,-1.0601475022862031e-13,7.781407446021167e-11,1.5707963093575414
2.0619999999999945,-0.00365352657806215,0.4134087673521828,0.11,0,0,-0.15989273523788622,-1.3499999989317664,0.48496836574612096,-3.637535418650122e-05,-6.85546904628907e-14,4.9207155474412596e-11,1.570796309357588
2.0819999999999923,-0.0038016838253245254,0.4153364495081938,0.11,0,0,-0.1587612708638081,-1.3499999989317586,0.48496836574282376,-3.63753541864718e-05,-1.4714075831379175e-13,7.30241477570831e-11,1.570796309358321
2.10199999999999,-0.003941072151368944,0.4172041982195804,0.11,0,0,-0.15760321980631406,-1.349999998931758,0.48496836574242036,-3.637535418648029e-05,-9.99853241140011e-14,4.7921666749988725e-11,1.5707963093584105
2.121999999999988,-0.004071618016941098,0.4190134390681612,0.11,0,0,-0.15642012754486873,-1.3499999989317462,0.48496836573917723,-3.63753541864941e-05,-2.2851985713504573e-13,7.303846463642134e-11,1.5707963093594808
2.1419999999999857,-0.004193272553942627,0.42076557322490754,0.11,0,0,-0.15521349170036242,-1.3499999989317444,0.4849683657386584,-3.637535418649908e-05,-1.6319455523834745e-13,5.000799727828471e-11,1.5707963093596522
2.1619999999999835,-0.0043060104914596775,0.42246197768737337,0.11,0,0,-0.15398476323799182,-1.349999998931726,0.48496836573537944,-3.637535418650213e-05,-3.6885720911173746e-13,7.6154788575304e-11,1.570796309361199
2.1819999999999813,-0.004409829077571708,0.4241040055091978,0.11,0,0,-0.15273534764077135,-1.349999998931722,0.4849683657346851,-3.637535418650189e-05,-2.781415054814427e-13,5.4734400264781866e-11,1.5707963093615287
2.201999999999979,-0.004504747000561007,0.42569298602250044,0.11,0,0,-0.15146660605404066,-1.3499999989316933,0.48496836573133756,-3.637535418650296e-05,-5.965554735697395e-13,8.111332355098639e-11,1.57079630936373
2.221999999999977,-0.004590803312832551,0.42723022505402414,0.11,0,0,-0.15017985640144155,-1.349999998931685,0.4849683657303844,-3.6375354186502694e-05,-4.793594866235296e-13,6.16885819663494e-11,1.5707963093643615
2.2419999999999747,-0.004668056360564177,0.42871700513589384,0.11,0,0,-0.14887637447292126,-1.3499999989316567,0.48496836572827484,-3.637535418650224e-05,-7.146968835923657e-13,6.727401841567604e-11,1.570796309366513
2.2619999999999725,-0.004736582721837147,0.4301545857118558,0.11,0,0,-0.14755739498538667,-1.3499999989316411,0.4849683657271066,-3.637535418650155e-05,-6.568380121480014e-13,5.59845389261994e-11,1.570796309367723
2.2819999999999703,-0.004803674144930948,0.4315043850811084,0.11,0,0,-0.14619239481352608,-1.3499999989315814,0.4849683657241999,-3.637535418647566e-05,-1.3198341911155596e-12,7.699832230480783e-11,1.5707963093718469
2.301999999999968,-0.004873652149432852,0.432746621392772,0.11,0,0,-0.1447663324486229,-1.3499999989315479,0.48496836572258495,-3.637535418647182e-05,-1.2917167018827101e-12,6.908378832948803e-11,1.5707963093741664
2.321999999999966,-0.0049446034752370915,0.433896775599236,0.11,0,0,-0.14329233219596904,-1.3499999989315004,0.48496836572105195,-3.637535418647042e-05,-1.49829604027523e-12,6.328642028632658e-11,1.570796309377336
2.3419999999999637,-0.00501502198200012,0.4349678037448533,0.11,0,0,-0.14178134364072945,-1.3499999989314342,0.4849683657189725,-3.637535418646574e-05,-1.833219246728989e-12,6.579265325267135e-11,1.5707963093817807
2.3619999999999615,-0.005083735338394068,0.43597056706950954,0.11,0,0,-0.1402425077635996,-1.3499999989313887,0.48496836571799223,-3.637535418648097e-05,-1.7828671676556387e-12,5.272753068244433e-11,1.570796309384694
2.3819999999999593,-0.005149843840234072,0.4369141898847835,0.11,0,0,-0.13868346128514195,-1.3499999989312548,0.48496836571531626,-3.6375354186493926e-05,-2.913206659706545e-12,6.702189161265107e-11,1.5707963093932122
2.401999999999957,-0.005212669582894421,0.4378063561393458,0.11,0,0,-0.1371105890019032,-1.3499999989312423,0.48496836571506335,-3.6375354186498486e-05,-1.868359894057847e-12,4.188221097245789e-11,1.5707963093940143
2.421999999999955,-0.00527171448677151,0.4386535543519447,0.11,0,0,-0.1355292325942193,-1.3499999989309657,0.4849683657114823,-3.637535418650293e-05,-4.823984807450153e-12,7.146770994950999e-11,1.5707963094103377
2.4419999999999527,-0.005326625810777676,0.43946127937548946,0.11,0,0,-0.13394386320285792,-1.34999999893094,0.4849683657111451,-3.637535418650267e-05,-3.195896154887814e-12,4.601171996309734e-11,1.5707963094118746
2.4619999999999505,-0.005377167929830272,0.4402341983097547,0.11,0,0,-0.13235822399708472,-1.3499999989304958,0.48496836570736485,-3.637535418650136e-05,-8.063509845149546e-12,7.82528601369607e-11,1.570796309435923
2.4819999999999482,-0.005423199303144619,0.44097628682195167,0.11,0,0,-0.13077544799416904,-1.3499999989304414,0.4849683657069031,-3.637535418650126e-05,-5.5419289127438965e-12,5.21036527964699e-11,1.5707963094388677
2.501999999999946,-0.005464653710898989,0.44169094117426966,0.11,0,0,-0.12919815553971722,-1.3499999989299516,0.48496836570423596,-3.637535418653021e-05,-1.0394474569816897e-11,6.798907966985689e-11,1.5707963094653652
2.521999999999944,-0.005501524979441129,0.4423810704004654,0.11,0,0,-0.12762853511622152,-1.349999998929848,0.48496836570367086,-3.637535418652551e-05,-7.68395744284931e-12,4.764803501871864e-11,1.5707963094710091
2.5419999999999416,-0.005533854544814187,0.44304917232024965,0.11,0,0,-0.12606841050795523,-1.3499999989291254,0.4849683657012128,-3.637535418654223e-05,-1.5349728573268388e-11,6.3441400657145e-11,1.570796309508712
2.5619999999999394,-0.005561721318691437,0.4436973964276058,0.11,0,0,-0.12451929680608771,-1.3499999989289189,0.48496836570051344,-3.6375354186534224e-05,-1.2227112353965935e-11,4.726786008351044e-11,1.5707963095195263
2.5819999999999372,-0.005585233419260913,0.4443275961315822,0.11,0,0,-0.12298244727973515,-1.3499999989282274,0.48496836569909313,-3.637535418651795e-05,-1.779691546373974e-11,4.831768288567318e-11,1.5707963095563748
2.601999999999935,-0.005604521412752849,0.44494137235795594,0.11,0,0,-0.12145889275710517,-1.3499999989278404,0.484968365698309,-3.637535418650883e-05,-1.6256129248465416e-11,3.919534876711576e-11,1.5707963095771005
2.621999999999933,-0.0056197327803821666,0.4455401101287388,0.11,0,0,-0.11994947484634882,-1.3499999989269365,0.48496836569721213,-3.6375354186503555e-05,-2.3682173947543337e-11,3.912008218994687e-11,1.5707963096240802
