time,x,y,z,yaw,steer,drive,wp_i
0.5204999999999981,0.2759589525338297,5.7889262473556454e-05,-5.210343449153893e-05,0.00039980951139333793,-0.0005195734907578852,6.953509718894157,1
0.5404999999999959,0.2909649719605584,6.389716275688348e-05,-5.1780606936214044e-05,0.00041601326531948455,-0.0005436000575574695,6.953370434448942,1
0.5604999999999937,0.30608523478867633,7.019537159536479e-05,-5.1484981575634023e-05,0.0004318833514978087,-0.0005675165887849331,6.953231787891101,1
0.5804999999999915,0.3213093211017848,7.677798899346759e-05,-5.1216582420777966e-05,0.0004474083922476254,-0.00059131366058498,6.953093833851681,1
0.6004999999999893,0.33662707032928313,8.363845695101707e-05,-5.097519553532641e-05,0.000462578376123181,-0.0006149831645881676,6.952956619335721,1
0.6204999999999871,0.35202862134234936,9.076963198464543e-05,-5.0760353054919855e-05,0.00047738463383600324,-0.0006385183064027799,6.952820183730998,1
0.6404999999999849,0.3675044615463228,9.816386532422624e-05,-5.0571332745515624e-05,0.0004918198167484277,-0.0006619136158791505,6.952684558748526,1
0.6604999999999827,0.3831279573285077,0.000105854082718044,-5.008571065667614e-05,0.0005059501205104415,-0.0006852825755771618,6.952549086518393,1
0.6804999999999805,0.3988621034614633,0.00011382043218513939,-4.985705942525766e-05,0.0005197416736724643,-0.0007085869060547978,6.952413988950407,1
0.7004999999999783,0.4146090262321317,0.0001220097428065059,-4.988689633007975e-05,0.0005331154451713337,-0.0007316940660242466,6.952280034399859,1
0.720499999999976,0.43035641209509373,0.00013040934277095794,-4.994617252369593e-05,0.0005460657310224887,-0.0007545950728037098,6.952147274940268,1
0.7404999999999738,0.4461038055699706,0.000139012324418411,-4.998626455376151e-05,0.0005585982886382513,-0.0007773006127788307,6.952015648621572,1
0.7604999999999716,0.4618510048630297,0.0001478119870357053,-5.000941250307832e-05,0.0005707195129374846,-0.0007998225085591671,6.951885086906903,1
0.7804999999999694,0.47759793073892914,0.00015680180024068015,-5.002231631065036e-05,0.0005824358964704734,-0.0008221730178840758,6.951755518736904,1
0.8004999999999672,0.4933445899647345,0.00016597538623559514,-5.002946239282914e-05,0.0005937539193398362,-0.0008443646991105779,6.951626871309504,1
0.820499999999965,0.5090910535473073,0.00017532650887476807,-5.0033305715904943e-05,0.0006046800074441662,-0.0008664103684006718,6.951499070328111,1
0.8404999999999628,0.524837438599399,0.000184849064276243,-5.0035109281790456e-05,0.0006152205053282235,-0.0008883230766134175,6.951372040135574,1
0.8604999999999606,0.5405838921844024,0.0001945370714278943,-5.003551914802719e-05,0.0006253816547514375,-0.0009101160935202301,6.95124570380568,1
0.8804999999999584,0.5563305772120154,0.00020438466277280962,-5.003488075550708e-05,0.000635169577200712,-0.0009318028971573966,6.951119983204885,1
0.9004999999999562,0.5720776605465476,0.00021438607508134666,-5.003339972361457e-05,0.0006445902597405068,-0.0009533971679230646,6.950994799026533,1
0.920499999999954,0.5878253033426821,0.00022453564088569655,-5.0031219943778863e-05,0.0006536495437864802,-0.0009749127872535012,6.95087007079853,1
0.9404999999999518,0.6035736535053747,0.00023482778066039744,-5.0028459760753336e-05,0.0006623531164314811,-0.0009963638407283425,6.950745716865343,1
0.9604999999999496,0.6193228401031873,0.00024525699585093916,-5.002522748735181e-05,0.0006707065039819818,-0.0010177646254268425,6.950621654345351,1
0.9804999999999474,0.6350729695313642,0.0002558178627915428,-5.00216270069614e-05,0.0006787150673972487,-0.0010391296613768473,6.950497799064482,1
1.0004999999999453,0.6508241232078432,0.0002665050275085579,-5.001775882378171e-05,0.0006863839993613487,-0.0010604737069483505,6.950374065466966,1
1.0204999999999431,0.6665763565836997,0.00027731320137329825,-5.0013719200224105e-05,0.0006937183227558502,-0.0010818117780759806,6.950250366503907,1
1.040499999999941,0.6823296992547166,0.0002882371575445414,-5.0009598660075765e-05,0.0007007228903365706,-0.0011031591712352905,6.950126613500085,1
1.0604999999999387,0.6980841559704923,0.0002992717281244743,-5.000548046177271e-05,0.000707402385449415,-0.001124531490110492,6.950002715999359,1
1.0804999999999365,0.7138397083503473,0.00031041180194132934,-5.000143931106358e-05,0.0007137613236475389,-0.0011459446759456426,6.94987858158872,1
1.1004999999999343,0.7295963171303381,0.00032165232286638837,-4.9997540418353394e-05,0.0007198040550944596,-0.0011674150415894146,6.949754115700931,1
1.120499999999932,0.7453539247822604,0.00033298828857163533,-4.9993838922777994e-05,0.0007255347676553274,-0.0011889593092712758,6.949629221395528,1
1.14049999999993,0.7611124583630227,0.0003444147496363598,-4.999037966558261e-05,0.0007309574905915078,-0.0012105946521884902,6.949503799117748,1
1.1604999999999277,0.7768718324706969,0.0003559268089158013,-4.99871972757851e-05,0.0007360760987824029,-0.0012323387400025253,6.9493777464347675,1
1.1804999999999255,0.7926321011390867,0.0003675197311356084,-4.998323444685989e-05,0.0007408943661074218,-0.0012542099901745373,6.949250956578698,1
1.2004999999999233,0.8083955979383549,0.0003791905316241047,-4.997267609745323e-05,0.0007454165170025124,-0.001276230612184115,6.949123300798933,1
1.220499999999921,0.8241599931092217,0.00039093283863266156,-4.9970448751979537e-05,0.0007496453571319288,-0.001298417149023834,6.948994683194065,1
1.240499999999919,0.8399239450462728,0.00040274097569659156,-4.9972155078056064e-05,0.00075358392023719,-0.0013207880272174677,6.948864996943667,1
1.2604999999999167,0.8556873089077977,0.00041461036995957485,-4.997415329372409e-05,0.0007572353363375017,-0.001343364152727844,6.948734120853752,1
1.2804999999999145,0.8714501117817895,0.000426536489374066,-4.997552541982865e-05,0.0007606027332694564,-0.001366167487130454,6.948601927610838,1
1.3004999999999123,0.8872124262312471,0.00043851489988068796,-4.997629013284728e-05,0.0007636891179623168,-0.0013892210061239752,6.94846828402247,1
1.32049999999991,0.9029743288510025,0.00045054123083957027,-4.997665089871625e-05,0.0007664973735650241,-0.0014125487243685341,6.9483330508732255,1
1.3404999999999079,0.9187358560889728,0.0004626111280616861,-4.9976828633175535e-05,0.0007690302620683509,-0.001436175712545129,6.948196082825826,1
1.3604999999999057,0.9344970252033186,0.0004747202660532488,-4.997693213189441e-05,0.0007712904355247542,-0.0014601282203788202,6.948057227707949,1
1.3804999999999035,0.9502578452272622,0.00048686435425908213,-4.9977003668904135e-05,0.0007732804442000353,-0.0014844337960440157,6.947916325820034,1
1.4004999999999013,0.9660183212914223,0.0004990391386206195,-4.997705764782639e-05,0.0007750027426539854,-0.001509121405148761,6.947773209245514,1
1.420499999999899,0.9817784563836759,0.000511240401332475,-4.99770984572388e-05,0.0007764596946176648,-0.0015342215555010695,6.94762770112753,1
1.4404999999998969,0.9975382520987784,0.0005234639599268731,-4.9977127335733625e-05,0.0007776535769296629,-0.0015597664307247072,6.947479614894349,1
1.4604999999998947,1.0132977089778654,0.000535705666121663,-4.9977144712881956e-05,0.0007785865825621714,-0.0015857900346604836,6.947328753422258,1
1.4804999999998925,1.029056826675035,0.0005479614045969107,-4.997715089819939e-05,0.0007792608226888699,-0.0016123283481379147,6.947174908126737,1
1.5004999999998903,1.0448156040470946,0.0005602270917577299,-4.9977146227014065e-05,0.0007796783277254737,-0.0016394194997261023,6.947017857972602,1
1.520499999999888,1.0605740392064351,0.0005724986744971582,-4.997713105444294e-05,0.0007798410472745457,-0.001667103952183524,6.946857368393139,1
1.5404999999998858,1.0763321295541193,0.0005847721289542314,-4.997710572186379e-05,0.0007797508489153737,-0.001695424706581683,6.946693190106773,1
1.5604999999998836,1.0920898718007621,0.0005970434592540341,-4.997707052914533e-05,0.000779409515792461,-0.0017244275263307073,6.946525057818373,1
1.5804999999998814,1.107847261978676,0.0006093086962125029,-4.997702571726166e-05,0.000778818742970276,-0.00175416118369629,6.946352688790166,1
1.6004999999998792,1.123604295446988,0.0006215638959867196,-4.997697145903538e-05,0.0007779801325363096,-0.0017846777317549467,6.946175781265189,1
1.620499999999877,1.139360966890608,0.0006338051386503882,-4.997690785418581e-05,0.000776895187448759,-0.0018160328052216456,6.945994012723353,1
1.6404999999998748,1.1551172703135015,0.0006460285266736976,-4.9976834927010136e-05,0.0007755653041384397,-0.0018482859540768003,6.945807037947381,1
1.6604999999998726,1.1708731990265373,0.0006582301832866323,-4.997675262496876e-05,0.0007739917638868463,-0.0018815010145484478,6.9456144868721825,1
1.6804999999998704,1.1866287456300066,0.0006704062507049415,-4.997666081737022e-05,0.0007721757230129962,-0.0019157465227179315,6.945415962187142,1
1.7004999999998682,1.2023839019908307,0.0006825528881983189,-4.997655929397735e-05,0.0007701182019103725,-0.00195109617684448,6.945211036655974,1
1.720499999999866,1.2181386592143824,0.0006946662699808612,-4.997644776324425e-05,0.0007678200729818979,-0.001987629355494214,6.944999250113077,1
1.7404999999998638,1.2338930076107404,0.0007067425829045037,-4.997632584999736e-05,0.0007652820475247649,-0.0020254316997149855,6.944780106088609,1
1.7604999999998616,1.2496469366551577,0.0007187780239368318,-4.997619309289278e-05,0.0007625046616179214,-0.0020645957688781636,6.9445530680065035,1
1.7804999999998594,1.2654004349423844,0.0007307687974054095,-4.9976048941064496e-05,0.0007594882610628971,-0.00210522178142849,6.94431755489027,1
1.8004999999998572,1.2811534901344346,0.0007427111119914513,-4.9975892750180776e-05,0.0007562329854228895,-0.0021474184537613183,6.944072936499934,1
1.820499999999855,1.2969060889012494,0.0007546011774562896,-4.9975723777680356e-05,0.0007527387511956265,-0.0021913039527614586,6.943818527810079,1
1.8404999999998528,1.3126582168536158,0.0007664352010845298,-4.997554117708904e-05,0.0007490052341419574,-0.0022370069803846703,6.943553582722408,1
1.8604999999998506,1.3284098584675577,0.0007782093838280288,-4.997534399102196e-05,0.0007450318507742523,-0.0022846680120569116,6.943277286886627,1
1.8804999999998484,1.3441609969992665,0.000789919916134752,-4.997513114254944e-05,0.000740817738986198,-0.002334440714831132,6.942988749479239,1
1.9004999999998462,1.359911614389477,0.0008015629734461048,-4.99749014244821e-05,0.0007363617377780543,-0.0023864935763066694,6.942686993760541,1
1.920499999999844,1.3756616911559783,0.0008131347113454109,-4.997465348630725e-05,0.0007316623659985332,-0.0024410117815166998,6.942370946194106,1
1.9404999999998418,1.391411206272718,0.0008246312603386893,-4.997438581787714e-05,0.0007267177999856609,-0.002498199382669952,6.94203942386858,1
1.9604999999998396,1.4071601370337041,0.0008360487202466863,-4.9974096729632563e-05,0.0007215258499437742,-0.00255828181610962,6.9416911199066105,1
1.9804999999998374,1.4229084588995309,0.0008473831541841136,-4.997378432876987e-05,0.0007160839348412263,-0.0026215088326743794,6.94132458647725,1
2.0004999999998354,1.4386561453240156,0.0008586305820980815,-4.997344648998072e-05,0.0007103890555526755,-0.0026881579224474093,6.940938214942333,1
2.020499999999842,1.4544031675579165,0.0008697869738326292,-4.997308081983716e-05,0.0007044377658995512,-0.0027585383335273048,6.940530212559262,1
2.0404999999998488,1.4701494944261428,0.0008808482416798618,-4.997268461465956e-05,0.0006982261411607664,-0.002832995808068972,6.9400985750256865,1
2.0604999999998554,1.4858950920741731,0.0008918102323702711,-4.997225480886745e-05,0.0006917497435310225,-0.002911918188979001,6.939641053976933,1
2.080499999999862,1.501639923678523,0.0009026687184450273,-4.9971787913601354e-05,0.0006850035838928464,-0.0029957420893342857,6.9391551183227,1
2.100499999999869,1.5173839491150591,0.0009134193889411031,-4.997127994270391e-05,0.0006779820791375311,-0.0030849608666240866,6.938637908019571,1
2.1204999999998755,1.533127124577625,0.0009240578393054915,-4.997072632287764e-05,0.0006706790041141822,-0.0031801342090913565,6.938086178498021,1
2.140499999999882,1.5488694021378184,0.0009345795604370541,-4.997012178557085e-05,0.0006630874370987127,-0.00328189972708568,6.937496233466169,1
2.160499999999889,1.5646107292346676,0.0009449799267328765,-4.996946023510159e-05,0.0006551996974473447,-0.00339098705576788,6.936863843154969,1
2.1804999999998955,1.5803510480803526,0.0009552541829895358,-4.996873458749681e-05,0.0006470072738204605,-0.003508235127148218,6.936184144190445,1
2.200499999999902,1.5960902949647626,0.0009653974299771841,-4.996793657201862e-05,0.0006385007410172925,-0.003634613474168624,6.935451516091776,1
2.220499999999909,1.611828399437334,0.0009754046084641366,-4.9967056484879455e-05,0.0006296696630292968,-0.003771248708780028,6.934659427775188,1
2.2404999999999156,1.6275652833390502,0.0009852704814196395,-4.996608288131507e-05,0.0006205024793721997,-0.003919457701159601,6.933800245210668,1
2.2604999999999222,1.6433008596500807,0.0009949896140596366,-4.9965002187063566e-05,0.000610986371055256,-0.004080789524978278,6.932864988260995,1
2.280499999999929,1.6590350311087942,0.0010045563513206683,-4.9963798203514694e-05,0.0006011071016380471,-0.004257078994131014,6.931843020323878,1
2.3004999999999356,1.6747676885447795,0.0010139647922447958,-4.996245147119941e-05,0.0005908488276357441,-0.004450515707085678,6.930721648074865,1
2.3204999999999423,1.6904987088507757,0.0010232087606257614,-4.9960938441925605e-05,0.0005801938709573843,-0.004663734103344019,6.929485599400904,1
2.340499999999949,1.7062279524939867,0.0010322817710918953,-4.9959230390004025e-05,0.0005691224439463666,-0.004899932388008388,6.92811633398256,1
2.3604999999999556,1.7219552604332613,0.0010411769895679681,-4.995729196204276e-05,0.0005576123147156828,-0.005163031725566291,6.9265911204315,1
2.3804999999999623,1.7376804502604324,0.0010498871867413032,-4.995507921895573e-05,0.0005456383965023919,-0.00545789255590563,6.924881782284605,1
2.400499999999969,1.753439247566761,0.0010589055176475882,-4.950922275750882e-05,0.0005253006535902106,1.2,1.0434782608695652,2
2.4204999999999757,1.7686530668839686,0.001068783687039587,-3.66658783335434e-05,0.0005539428147924625,1.2,1.0434782608695652,2
2.4404999999999824,1.7833383475704978,0.0010789301704367535,-3.9169100973644306e-05,0.0013532081721637943,1.2,1.0434782608695652,2
2.460499999999989,1.7969439539560983,0.0011036063970046787,1.5250305109157389e-05,0.0026132486744096725,1.2,1.0434782608695652,2
2.4804999999999957,1.8098914535061843,0.001145335036079104,0.00018194490185622454,0.005097677561189149,1.2,1.0434782608695652,2
2.5005000000000024,1.8216865841527687,0.0011962802139897759,0.00014832054801156407,0.00795522071765427,1.2,1.0434782608695652,2
2.520500000000009,1.8325490610711084,0.0012728392563765875,7.340334665142012e-05,0.01161676832637405,1.2,1.0434782608695652,2
2.5405000000000157,1.8423367671358932,0.0013968685007528876,-7.826039313558505e-05,0.015501680490415016,1.2,1.0434782608695652,2
2.5605000000000224,1.851263197614269,0.001579206240795365,-5.387571040349023e-05,0.019688248647638695,1.2,1.0434782608695652,2
2.580500000000029,1.8593964900519908,0.0017885394581123668,2.0062353266090455e-06,0.02397440046317461,1.2,1.0434782608695652,2
2.600500000000036,1.8667021531629882,0.0019958498424654534,-8.204686686665444e-06,0.028196873082788197,1.2,1.0434782608695652,2
2.6205000000000425,1.8733711602175442,0.002228756399588151,-5.7063985147302386e-06,0.03232485440227033,1.2,1.0434782608695652,2
2.640500000000049,1.8793345267812047,0.00245822449761551,-1.8598230165590365e-06,0.03635137309007011,1.2,1.0434782608695652,2
2.660500000000056,1.8847503785802329,0.0027101144205497665,-3.328461169283172e-06,0.040142508673543256,1.2,1.0434782608695652,2
2.6805000000000625,1.8896064399606098,0.002966707189722386,-1.6580570157923602e-06,0.04375845549822638,1.2,1.0434782608695652,2
2.700500000000069,1.8939834042024326,0.0032112825511065512,-8.48868976825146e-07,0.04711262275489654,1.2,1.0434782608695652,2
2.720500000000076,1.897909577853395,0.0034362907084383295,-1.1611375566413643e-06,0.05029303137820885,1.2,1.0434782608695652,2
2.7405000000000825,1.901474526451959,0.003644464261243265,-2.712682079080619e-06,0.053231929983299134,1.2,1.0434782608695652,2
2.760500000000089,1.9046525800811147,0.003833534091994318,-1.8830752791023743e-06,0.055959185529561896,1.2,1.0434782608695652,2
2.780500000000096,1.9075488038834656,0.004011914973194244,-1.2820621696892011e-06,0.05850904892359784,1.2,1.0434782608695652,2
2.8005000000001026,1.9101785438595953,0.00417805905533668,-3.2643406606984828e-06,0.06085112715482826,1.2,1.0434782608695652,2
2.8205000000001093,1.9125590195262379,0.004332091168377001,-6.5307517077590445e-06,0.06300061712039645,1.2,1.0434782608695652,2
2.840500000000116,1.9147256096540053,0.00447563678931324,-9.913290671349278e-06,0.06498294444896997,1.2,1.0434782608695652,2
2.8605000000001226,1.9167154816197904,0.004610953307302077,-1.363197570245799e-05,0.06682514163951846,1.2,1.0434782608695652,2
2.8805000000001293,1.9185595565315168,0.004739438129951476,-1.741504448379776e-05,0.06855040534901015,1.2,1.0434782608695652,2
2.900500000000136,1.9202826099254637,0.0048624887273510395,-2.0829513243386498e-05,0.070177690768015,1.2,1.0434782608695652,2
2.9205000000001426,1.9219048703445665,0.0049811174051676245,-2.3759523447174112e-05,0.07172299655422394,1.2,1.0434782608695652,2
2.9405000000001493,1.9234430683887416,0.0050961110117115314,-2.622879388869503e-05,0.0731999788689333,1.2,1.0434782608695652,2
2.960500000000156,1.9249109355116272,0.005208128415836279,-2.8282840567106514e-05,0.07462067338060199,1.2,1.0434782608695652,2
2.9805000000001627,1.9263192171568322,0.0053176979300044915,-2.9990380628501773e-05,0.07599455394828843,1.2,1.0434782608695652,2
3.0005000000001694,1.9276773868345465,0.0054253199243830385,-3.141977076992508e-05,0.07732920456460274,1.2,1.0434782608695652,2
3.020500000000176,1.9289939336015238,0.005531469837388022,-3.26241520936469e-05,0.07863095352827963,1.2,1.0434782608695652,2
3.0405000000001827,1.9302753950740141,0.005636515475844918,-3.363352534356038e-05,0.07990545703461277,1.2,1.0434782608695652,2
3.0605000000001894,1.9315271513911525,0.005740768523867649,-3.447325500870212e-05,0.08115759964335768,1.2,1.0434782608695652,2
3.080500000000196,1.9327537276514117,0.005844499861120751,-3.516689031272041e-05,0.08239153750423339,1.2,1.0434782608695652,2
3.1005000000002028,1.9339589231447571,0.005947943629807601,-3.573599752052991e-05,0.0836107750458282,1.2,1.0434782608695652,2
3.1205000000002094,1.935145914288765,0.006051300590278048,-3.6199869921380547e-05,0.08481824636876993,1.2,1.0434782608695652,2
3.140500000000216,1.9363173488394385,0.006154741832120122,-3.6575413252503264e-05,0.08601639529819595,1.2,1.0434782608695652,2
3.160500000000223,1.9374754303331136,0.006258412564135248,-3.68772020072055e-05,0.08720724957837606,1.2,1.0434782608695652,2
3.1805000000002295,1.938621991438034,0.006362435701654376,-3.711765132330526e-05,0.08839248674269186,1.2,1.0434782608695652,2
3.200500000000236,1.9397585563657773,0.006466915109896684,-3.7307248176118254e-05,0.08957349103843315,1.2,1.0434782608695652,2
3.220500000000243,1.9408863933490292,0.00657193846047693,-3.7454800009763247e-05,0.09075140185898332,1.2,1.0434782608695652,2
3.2405000000002495,1.9420065584818853,0.0066775797094551954,-3.7567675000490596e-05,0.09192715459400815,1.2,1.0434782608695652,2
3.260500000000256,1.943119932214398,0.006783901227693249,-3.765202075705414e-05,0.0931015149203078,1.2,1.0434782608695652,2
3.280500000000263,1.9442272496697866,0.00689095562173158,-3.7712956528324884e-05,0.09427510750864146,1.2,1.0434782608695652,2
3.3005000000002696,1.945329125796398,0.006998787283877023,-3.7754738673139547e-05,0.09544844001541782,1.2,1.0434782608695652,2
3.3205000000002762,1.9464260762134586,0.007107433707703478,-3.778090140819111e-05,0.09662192310937259,1.2,1.0434782608695652,2
3.340500000000283,1.9475185311005967,0.0072169261995643046,-3.779427098360551e-05,0.09779589767538248,1.2,1.0434782608695652,2
3.3605000000002896,1.9486068215123806,0.00732728757271686,-3.779691752265083e-05,0.09897072532052704,1.2,1.0434782608695652,2
3.3805000000002963,1.9496912311470471,0.007438537837972627,-3.7791335032432825e-05,0.1001466850433354,1.2,1.0434782608695652,2
3.400500000000303,1.9507720178089998,0.00755069591488044,-3.777923728577685e-05,0.10132396996855236,1.2,1.0434782608695652,2
3.4205000000003096,1.951849408777071,0.007663778621762862,-3.7761716560971996e-05,0.1025027317632862,1.2,1.0434782608695652,2
3.4405000000003163,1.9529236020940794,0.007777800655467302,-3.773964893996761e-05,0.10368309165414469,1.2,1.0434782608695652,2
3.460500000000323,1.9539947693297106,0.007892774748549465,-3.771382646818744e-05,0.10486514479119988,1.2,1.0434782608695652,2
3.4805000000003297,1.9550630589486946,0.008008711883915467,-3.768497183452306e-05,0.10604896374941677,1.2,1.0434782608695652,2
3.5005000000003363,1.956128599733696,0.008125621527899918,-3.765372848208356e-05,0.10723460190179676,1.2,1.0434782608695652,2
3.520500000000343,1.957191503935645,0.008243511855857729,-3.7620654468140905e-05,0.10842209655377641,1.2,1.0434782608695652,2
3.5405000000003497,1.958251870019968,0.008362389956266595,-3.7586223924025836e-05,0.10961147171733135,1.2,1.0434782608695652,2
3.5605000000003564,1.95930978499168,0.008482262008358873,-3.755083376131617e-05,0.11080274048844652,1.2,1.0434782608695652,2
3.580500000000363,1.9603653263337824,0.008603133433383866,-3.7514812834832584e-05,0.11199590704695013,1.2,1.0434782608695652,2
3.6005000000003697,1.9614185636104184,0.008725009021879154,-3.747843163091996e-05,0.11319096832133248,1.2,1.0434782608695652,2
3.6205000000003764,1.9624695597873976,0.008847893040060801,-3.744191141389391e-05,0.11438791536684947,1.2,1.0434782608695652,2
3.640500000000383,1.9635183723177982,0.008971789318446645,-3.740543236220031e-05,0.11558673450277694,1.2,1.0434782608695652,2
3.6605000000003898,1.964565054033704,0.00909670132553952,-3.736914057081811e-05,0.11678740824931104,1.2,1.0434782608695652,2
3.6805000000003965,1.9656096538785592,0.009222632229024698,-3.7333153965567404e-05,0.11798991609865386,1.2,1.0434782608695652,2
3.700500000000403,1.9666522175087504,0.00934958494656591,-3.729756724547667e-05,0.11919423514925408,1.2,1.0434782608695652,2
3.72050000000041,1.9676927877880037,0.009477562187950537,-3.726245598727867e-05,0.12040034062725007,1.2,1.0434782608695652,2
3.7405000000004165,1.968731405193958,0.009606566490045215,-3.7227880040687216e-05,0.1216082063150212,1.2,1.0434782608695652,2
3.760500000000423,1.9697681082924816,0.009736600263495238,-3.7193885463144905e-05,0.1228178048230329,1.2,1.0434782608695652,2
3.78050000000043,1.9708029650124967,0.009867669686662082,-3.716028414296576e-05,0.12402909187716349,1.2,1.0434782608695652,2
3.8005000000004365,1.9718360487466386,0.009999781547735563,-3.712671514699139e-05,0.12524200111051756,1.2,1.0434782608695652,2
3.820500000000443,1.972867374869668,0.010132935467787102,-3.7093381537913824e-05,0.12645648061676074,1.2,1.0434782608695652,2
3.84050000000045,1.9738969506625565,0.01026713015957983,-3.7060576565604865e-05,0.12767248922799046,1.2,1.0434782608695652,2
3.8605000000004566,1.9749247864148889,0.0104023647483098,-3.702845567181786e-05,0.12888999285854605,1.2,1.0434782608695652,2
3.8805000000004632,1.9759508952505873,0.01053863874052492,-3.699706476370477e-05,0.1301089619565869,1.2,1.0434782608695652,2
3.90050000000047,1.9769752920021713,0.010675951886042824,-3.696639718899074e-05,0.1313293697879764,1.2,1.0434782608695652,2
3.9205000000004766,1.9779979924562159,0.010814304085956884,-3.693642795027742e-05,0.13255119142591354,1.2,1.0434782608695652,2
3.9405000000004833,1.9790190129307996,0.010953695341257138,-3.690712880664044e-05,0.1337744031920275,1.2,1.0434782608695652,2
3.96050000000049,1.9800383700404447,0.011094125724498848,-3.6878473542437516e-05,0.1349989823464066,1.2,1.0434782608695652,2
3.9805000000004966,1.981056080557338,0.011235595363286143,-3.685043917144428e-05,0.13622490690630437,1.2,1.0434782608695652,2
4.000500000000502,1.982072161322169,0.011378104429741269,-3.682300577139724e-05,0.13745215553082854,1.2,1.0434782608695652,2
4.020500000000491,1.983086629182035,0.0115216531331335,-3.679615599643946e-05,0.13868070744079988,1.2,1.0434782608695652,2
4.04050000000048,1.9840995009444984,0.011666241714316343,-3.676987459858833e-05,0.1399105423588458,1.2,1.0434782608695652,2
4.060500000000469,1.9851107933422345,0.01181187044131043,-3.674414803146897e-05,0.14114164046230823,1.2,1.0434782608695652,2
4.080500000000458,1.9861205230052434,0.011958539605685829,-3.671896413480098e-05,0.14237398234504653,1.2,1.0434782608695652,2
4.100500000000447,1.9871287064387617,0.012106249519545252,-3.669431188456776e-05,0.1436075489858612,1.2,1.0434782608695652,2
