time,bx,by,byaw,q3,q4,q5,px,py,pz
0.34200000000000025,0.03954476754612897,0.038852040960504396,-0.004736587357722433,-0.00021420491019702204,0.017731435561465024,0.007628716764067223,0.8999999999992435,0.39999983615546836,0.4298912385401719
0.36200000000000027,0.043925669268346346,0.043060791017116865,-0.005083747697018161,-0.00018793301880236455,0.014523435483355307,0.006034806028991674,0.8999999999992435,0.39999983612147566,0.42989174792535384
0.3820000000000003,0.04849793855779455,0.047435622063375246,-0.005399922014839108,-0.0005155066749558236,0.008841760538601251,0.003052761310815234,0.8999999999992435,0.39999983610484857,0.42989199931843136
0.4020000000000003,0.053256952089021474,0.05196700440329644,-0.005702084269000361,-0.0009970763189115909,0.005205278275842341,0.0010591593606699907,0.8999999999992435,0.39999983609670653,0.42989212344411815
0.4220000000000003,0.05819528440517847,0.05664501017569418,-0.006009747945271271,-0.0013754259725479554,0.006307557689127888,0.001538007729201281,0.8999999999992435,0.399999836092717,0.42989218474564556
0.44200000000000034,0.06330441119404383,0.061460443561323234,-0.006335177334753357,-0.0014611596736344235,0.011038788304002584,0.00398453773247112,0.8999999999992435,0.3999998360907616,0.42989221502395925
0.46200000000000035,0.06857572162082698,0.0664055910431716,-0.006677791039364613,-0.00121672459372166,0.015549821332752027,0.006403342763927764,0.8999999999992435,0.39999983608980305,0.42989222998002746
0.4820000000000004,0.07400014465095384,0.07147426389535849,-0.007025071315264854,-0.0007628078843761386,0.016371608441755912,0.006929464919211528,0.8999999999992435,0.39999983608933304,0.4298922373678396
0.5020000000000003,0.07956928447773931,0.07666115552489339,-0.0073590638175252765,-0.0003098874208758666,0.013071558790270516,0.005260250083400409,0.8999999999992435,0.39999983608910267,0.42989224101723184
0.5220000000000004,0.08527571969950323,0.0819608812734291,-0.0076649914123757676,-5.24425504259564e-05,0.008421479310587511,0.0028038427999366664,0.8999999999992435,0.3999998360889897,0.42989224281995214
0.5420000000000004,0.09111182983219952,0.0873671823122588,-0.007937764770468135,-7.861348620159362e-05,0.006083300229528042,0.0014986547447141602,0.8999999999992435,0.3999998360889343,0.4298922437104601
0.5620000000000004,0.09706962640818924,0.0928726435206135,-0.008183479163684058,-0.0003367526546722775,0.007734617782349812,0.0022888216281194973,0.8999999999992435,0.3999998360889072,0.42989224415035404
0.5820000000000004,0.10314130329925034,0.09846902277577643,-0.00841556653092115,-0.0006701791992900068,0.011882795731013755,0.004449883900611081,0.8999999999992435,0.39999983608889395,0.4298922443676534
0.6020000000000004,0.10931889752978842,0.10414800257564912,-0.008647809297642937,-0.0008986978091374021,0.015189920873608641,0.00623908829533622,0.8999999999992435,0.3999998360888874,0.42989224447499524
0.6220000000000004,0.11559428857649773,0.1099019723400013,-0.008887732620711988,-0.0009051112385098192,0.015149500892539249,0.00629586117191088,0.8999999999992435,0.39999983608888423,0.42989224452802016
0.6420000000000005,0.12196008067319807,0.11572446611615103,-0.009133453343206461,-0.0006857776999409468,0.011975631096203792,0.004671023805189203,0.8999999999992435,0.3999998360888827,0.42989224455421343
0.6620000000000005,0.1284095388886267,0.1216100884227235,-0.009375211946148404,-0.0003438930200183242,0.00828905619894231,0.00271052320260636,0.8999999999992435,0.3999998360888819,0.4298922445671524
0.6820000000000005,0.13493574783573742,0.12755400221856195,-0.009600515449739066,-3.2875231828984855e-05,0.006962831253114577,0.0019456550744659296,0.8999999999992435,0.3999998360888814,0.4298922445738567
0.7020000000000005,0.1415316372186862,0.13355124205898772,-0.009800197121123993,0.00011957741444494441,0.008891208673034395,0.002901271716294651,0.8999999999992435,0.3999998360888814,0.4298922445774595
0.7220000000000005,0.14819026035886648,0.13959619462969924,-0.009972471577231495,6.961723657534374e-05,0.012407734878554328,0.0047456405571929434,0.8999999999992435,0.3999998360888814,0.42989224457946273
0.7420000000000005,0.15490452717778114,0.14568248546028664,-0.010123226439313389,-0.00012837664115191398,0.014711250199800638,0.006006571659382846,0.8999999999992435,0.3999998360888814,0.42989224458045144
0.7620000000000006,0.16166740833849869,0.15180328730449077,-0.010262692394183311,-0.0003546792210127726,0.014089930073880754,0.005742620227793731,0.8999999999992435,0.39999983608888195,0.4298922445809632
0.7820000000000006,0.1684725371712335,0.15795187341378977,-0.010400326716714323,-0.0004854768914495775,0.011183169511661548,0.004240849234408852,0.8999999999992435,0.39999983608888373,0.4298922445813614
0.8020000000000006,0.17531397402186047,0.16412214681756637,-0.010540452143160501,-0.0004515175606726593,0.008359484715393873,0.002728082869023793,0.8999999999992435,0.39999983608888834,0.42989224458145175
0.8220000000000006,0.18218565376460014,0.1703088954720589,-0.010680648198368396,-0.0002666079797999391,0.007793687350000388,0.002372490006001643,0.8999999999992435,0.39999983608890366,0.42989224458157693
0.8420000000000006,0.1890814843479385,0.1765076666462032,-0.010813444559690919,-1.4881926467444183e-05,0.009798845590114487,0.003385192256377103,0.8999999999992435,0.39999983608894774,0.4298922445815641
0.8620000000000007,0.19599545675000143,0.1827143542797788,-0.010930271079834136,0.00019403479278244285,0.01268644680113663,0.004909575155751009,0.8999999999992435,0.39999983608910145,0.4298922445816224
0.8820000000000007,0.20292148517270722,0.18892471768665114,-0.011025636660503395,0.0002785057284072351,0.014179080796124276,0.005740897532939224,0.8999999999992436,0.39999983608955886,0.429892244581608
0.9020000000000007,0.2098536878242537,0.19513405677588255,-0.011099552788971614,0.00022123803389721908,0.013200659503903915,0.005275245131666854,0.8999999999992445,0.3999998360905673,0.42989224458135733
0.9220000000000007,0.216786746887949,0.20133718741040477,-0.011157190618734348,7.264011745187637e-05,0.010641510526864285,0.003942966043300742,0.8999999999992458,0.39999983609228545,0.42989224458097725
0.9420000000000007,0.2237156146255959,0.20752871230946077,-0.011206138602323185,-7.79933149073118e-05,0.008563526281505484,0.0028198651716753436,0.8999999999992478,0.39999983609461914,0.4298922445805907
0.9620000000000007,0.23063516813097276,0.2137034335120033,-0.011252731385197964,-0.00014743756600443052,0.008544359730201042,0.0027614151728404444,0.8999999999992502,0.39999983609742584,0.42989224458027747
0.9820000000000008,0.23754031299135592,0.2198566978882776,-0.011299247392667095,-9.724684781384384e-05,0.01048606735234497,0.003754448219355042,0.8999999999992527,0.3999998361005451,0.42989224458006176
1.0020000000000007,0.2444260122228241,0.2259845229176402,-0.011343228478595393,5.149613358021143e-05,0.012782330175847399,0.004974791659560542,0.8999999999992554,0.3999998361038338,0.429892244579928
1.0220000000000007,0.25128723348272397,0.2320834598861575,-0.011379083001858645,0.00023253440245838428,0.013640912062316352,0.005467855594413013,0.8999999999992582,0.3999998361071968,0.4298922445798517
1.0420000000000007,0.25811922913710283,0.2381502739791561,-0.011401047371266088,0.0003689955027846247,0.01247748514248607,0.004892697440855406,0.899999999999261,0.3999998361105767,0.4298922445798115
1.0620000000000007,0.2649177141044559,0.2441816086045366,-0.011406010058697343,0.0004104004736756136,0.010300744186398056,0.0037517421730524133,0.8999999999992638,0.39999983611405177,0.4298922445797916
1.0820000000000007,0.27167858081411056,0.25017379618843,-0.011394877677395332,0.00035446708043323274,0.008846515530860567,0.002956732927382874,0.8999999999992667,0.3999998361174692,0.42989224457978337
1.1020000000000008,0.27839769091942274,0.2561228891918108,-0.0113719485140452,0.0002445682918738819,0.009197867093085618,0.003102461839718596,0.8999999999992695,0.3999998361208264,0.42989224457978087
1.1220000000000008,0.28507095141447886,0.2620248787172626,-0.011342737636426101,0.00014589892861435524,0.010984681495549913,0.0040249165344863475,0.8999999999992723,0.39999983612412315,0.4298922445797807
1.1420000000000008,0.29169431079651464,0.26787598684008634,-0.011311393048797518,0.00011315957604534773,0.01274884509414862,0.0049693872821361725,0.8999999999992748,0.3999998361273602,0.42989224457978137
1.1620000000000008,0.29826378657320324,0.2736728880418685,-0.011278949527732793,0.0001655850857302623,0.013129445943335078,0.005205432142450987,0.8999999999992774,0.39999983613053813,0.42989224457978215
1.1820000000000008,0.30477570758271855,0.27941275813918054,-0.011243179699374311,0.0002805261444414355,0.011908216585234364,0.004589506661134173,0.8999999999992799,0.3999998361336582,0.4298922445797827
1.2020000000000008,0.3112267731074678,0.28509314310681844,-0.01119999334583347,0.00040724932959673233,0.010115588702792807,0.0036437258057051085,0.8999999999992824,0.39999983613672124,0.42989224457978326
1.2220000000000009,0.3176138097540082,0.2907117237021517,-0.011145609959920375,0.0004929398488067856,0.009166791457811106,0.003116310290909221,0.8999999999992848,0.39999983613972784,0.4298922445797834
1.2420000000000009,0.3239336487739698,0.29626609083849664,-0.011078423243288745,0.000507724730576985,0.009748128989207483,0.0033915439003357486,0.8999999999992874,0.3999998361427757,0.4298922445797834
1.262000000000001,0.33018317091206345,0.30175363619679124,-0.010999702674145642,0.00045702003783169544,0.011326984215298532,0.004212979429476255,0.8999999999992898,0.39999983614574997,0.4298922445797834
1.282000000000001,0.33635929734899084,0.30717160242744523,-0.010912888782341179,0.0003763495533339321,0.012629686502174105,0.004916475180614998,0.8999999999992923,0.39999983614880225,0.4298922445797834
1.302000000000001,0.34245906165570117,0.31251725545265024,-0.010821918772640373,0.00031237764817143224,0.012665430344131303,0.004965267660801395,0.8999999999992948,0.39999983615196866,0.4298922445797834
1.322000000000001,0.34847979520805644,0.31778808726748875,-0.010729443065552813,0.00030010384828602657,0.011475854803844346,0.0043574623483387835,0.8999999999992975,0.399999836155231,0.4298922445797834
1.342000000000001,0.3544191161724801,0.32298195307532124,-0.010635780745256477,0.0003472510975792624,0.010046431302130008,0.0035982529768985223,0.8999999999993001,0.3999998361585364,0.4298922445797834
1.362000000000001,0.3602747399220083,0.3280970823891116,-0.01053905062744591,0.000432673621163048,0.009493910235440647,0.003282093651403425,0.8999999999993028,0.399999836161844,0.4298922445797834
1.382000000000001,0.3660444092207342,0.33313196551877644,-0.010436328179261923,0.0005184768904476489,0.010196875821905316,0.0036288346186916275,0.8999999999993055,0.39999983616512774,0.4298922445797834
1.402000000000001,0.3717259168544076,0.3380851780485414,-0.010325206733548097,0.0005691133818597018,0.011543818243701634,0.0043344584749516885,0.8999999999993082,0.3999998361684798,0.4298922445797834
1.422000000000001,0.37731710598744855,0.34295523083686835,-0.010204997667631768,0.0005679488854254278,0.01245943256729018,0.0048344704825916,0.899999999999311,0.3999998361717631,0.4298922445797834
1.442000000000001,0.38281595931139173,0.347740512418493,-0.010077031271459966,0.0005236933050867778,0.012260270717136042,0.004754008834964498,0.8999999999993137,0.3999998361749812,0.4298922445797834
1.462000000000001,0.38822072496834964,0.35243934335146665,-0.009943983468151446,0.00046441689192994943,0.01116105530097705,0.004186935184415916,0.8999999999993162,0.39999983617813706,0.4298922445797834
1.482000000000001,0.39352986681656543,0.35705010922570624,-0.009808617964165683,0.0004228866934089899,0.010059749291574785,0.003597720326592095,0.8999999999993187,0.3999998361812332,0.4298922445797834
1.5020000000000011,0.3987366413069342,0.36157301335442504,-0.009674006693518785,-0.00043666615381090655,0.009391432501024375,0.003970263917943536,0.9002228494328139,0.40024376766124864,0.43006270762600757
1.5220000000000011,0.4038181100348049,0.3660071268831727,-0.009600960658501936,-0.0049504246371235554,0.009195407165121745,0.003099695105641703,0.9026903953497123,0.40247803059362713,0.4305379248478461
1.5420000000000011,0.4087858002884211,0.3703285333494969,-0.00975212575866035,-0.009403408210570043,0.009571148860142764,0.0036007314944676537,0.9060697859057564,0.405175906364988,0.430396093746143
1.5620000000000012,0.4136412760623676,0.37451828868797893,-0.010263907849986355,-0.011913321985033955,0.010438763012717067,0.0036263605431071347,0.9097690529310638,0.40806696595014325,0.43024903145254934
1.5820000000000012,0.4183846211832756,0.3785681485407927,-0.011178229231380201,-0.012061064356001624,0.010690184897805965,0.0042020425596304865,0.9135999351145491,0.41145522494121006,0.43035892071714943
1.6020000000000012,0.42302039517310597,0.38248072408221984,-0.012442482288474435,-0.01059441345789766,0.009879104729685256,0.00347071692624709,0.9171972973584065,0.41527675369054134,0.43080853922722023
1.6220000000000012,0.4275454839515658,0.3862627966622297,-0.013949140890439837,-0.007643113549439588,0.009137324421519506,0.0022463461935075327,0.920970462408268,0.41962504312007615,0.4309098005566108
1.6420000000000012,0.43196011611261825,0.3899286272351748,-0.015548091041260632,0.09595068395267017,0.10985788142744458,-1.1545030530694267,0.924745121144799,0.4238424775923554,0.43120412601689156
1.6620000000000013,0.4362596584026405,0.39349891728699626,-0.016962158136270982,0.09805745769377155,0.11740552438058836,-1.1547332963777184,0.9280944616950313,0.4267045285484725,0.43053165638289054
1.6820000000000013,0.4404379984738913,0.3969869122748536,-0.018097000989421345,0.0984705916945536,0.12594241082111987,-1.1491066458910733,0.9302758707234128,0.4276054827511149,0.42939216324309437
1.7020000000000013,0.44451240753484145,0.4003968233416658,-0.018978813269488633,0.09712715275644428,0.12838012437521984,-1.1493557053427763,0.9305714461302639,0.4279423064284542,0.42940621842533466
1.7220000000000013,0.4484808468527622,0.4037230189986214,-0.019693130407036238,0.09491673798467191,0.12227050768675482,-1.1509001999809265,0.9305523358709339,0.4281423296763291,0.429619981841584
1.7420000000000013,0.4523477738151536,0.4069570254809415,-0.020341648219266636,0.0931358843001318,0.11419366362014655,-1.1545693050937091,0.9305212356756541,0.42825239368697565,0.4297586179737258
1.7620000000000013,0.45610938517370236,0.41009278678970207,-0.02099259217298691,0.0927415274777911,0.11161585571900443,-1.1556254597913573,0.9305039949754959,0.42830535599055203,0.42982822040778873
1.7820000000000014,0.45976724562578863,0.41313189561006153,-0.021652629815471783,0.09384111594626575,0.11664310262175498,-1.1537148129992343,0.9304956681207761,0.4283299452149846,0.42986140721319194
1.8020000000000014,0.46332744798688724,0.4160833158814795,-0.022274539464390803,0.09569688681133708,0.12408531350372481,-1.1507395206587467,0.9304917210893568,0.42834143512077355,0.42987725786191344
1.8220000000000014,0.46679609865140104,0.4189588523229675,-0.022793617068159387,0.0972153549261674,0.12685529372249346,-1.1494771089334763,0.9304898380128206,0.4283468848629074,0.4298849113203634
1.8420000000000014,0.4701762992655588,0.4217675067994632,-0.02316998573528422,0.09758573605234203,0.12270393159837867,-1.1510849013425195,0.9304889311126103,0.42834950290131585,0.4298886409740306
1.8620000000000014,0.4734681163796426,0.42451194754947214,-0.023412908763870647,0.09669988856611414,0.11592222068102565,-1.1537681492789975,0.9304884911823633,0.42835077149029577,0.42989046942424464
1.8820000000000014,0.4766703431125013,0.42718872929620816,-0.023575372780342177,0.09515549525417591,0.1130100157458033,-1.1551041644194675,0.9304882767879149,0.4283513894191447,0.4298913689635215
1.9020000000000015,0.47978358728726384,0.4297919098599232,-0.023724398325664583,0.09386901973278375,0.1164045989054013,-1.1538032260544644,0.9304881720209581,0.4283516913135974,0.429891812366467
1.9220000000000015,0.4828133383150174,0.43231784429076636,-0.023905570693416457,0.09353451628228912,0.12254498347166454,-1.1513457139488754,0.9304881207467653,0.42835183905011254,0.4298920311562192
1.9420000000000015,0.48576551485001085,0.4347679267327034,-0.024122214958998474,0.09425434768900728,0.12553673001032353,-1.150062567635432,0.9304880956316314,0.4283519114113479,0.4298921391729333
1.9620000000000015,0.48864319706298137,0.4371483182484229,-0.024339614078299335,0.09553770802196603,0.12280800793357492,-1.1510657894332865,0.9304880833242428,0.42835194687048384,0.4298921925158219
1.9820000000000015,0.4914465201372209,0.43946713563777695,-0.024509668376254366,0.09662389338682609,0.11726876749096048,-1.153278765243415,0.9304880772917268,0.4283519642507763,0.4298922188623994
2.002000000000001,0.4941738331268112,0.4417307550876864,-0.02460061845207388,0.09692403732013898,0.11425580671050012,-1.1545867989309402,0.9304880743345016,0.42835197277081094,0.4298922318761768
2.021999999999999,0.4968249468786986,0.44394143153047594,-0.024615023436144773,0.0963353672895005,0.11640341799816946,-1.1538058473790866,0.9304880728847358,0.4283519769477115,0.42989223830451034
2.0419999999999967,0.49940376462099867,0.44609741823361887,-0.024586949127028784,0.0952597397606391,0.12137514130939776,-1.1518125303182727,0.9304880721739716,0.42835197899548294,0.42989224147993194
2.0619999999999945,0.5019157062844113,0.448195103730756,-0.02456165611252789,0.09433463605759018,0.12436457824655027,-1.1505577487268561,0.9304880718255054,0.4283519799994426,0.42989224304851814
2.0819999999999923,0.504364234031152,0.4502319538923308,-0.02457068061642641,0.09405788290344781,0.12272173759159347,-1.1511374725516386,0.9304880716546616,0.42835198049165757,0.4298922438233676
2.10199999999999,0.5067501964985771,0.4522086689180885,-0.02461657000000519,0.09452578901210558,0.11827760546698693,-1.1529021670606494,0.9304880715709011,0.4283519807329786,0.42989224420612826
2.121999999999988,0.5090725008736365,0.4541293390127447,-0.024674858436779204,0.09541362905490146,0.11534869231441923,-1.1541479071593348,0.9304880715298351,0.4283519808512927,0.42989224439520485
2.1419999999999857,0.5113305475927036,0.45599974231586105,-0.02471075886376632,0.09618955004721172,0.11655844592535966,-1.1537358617035411,0.9304880715097015,0.4283519809092996,0.42989224448860514
2.1619999999999835,0.5135266986657617,0.4578248514483876,-0.024700121726593714,0.09642884647459671,0.12050945404485215,-1.152162150384582,0.9304880714998304,0.428351980937739,0.4298922445347432
2.1819999999999813,0.5156650662115105,0.4596068511352115,-0.02464261241920743,0.09604234074344167,0.12334908417416493,-1.1509806801939504,0.9304880714949907,0.42835198095168225,0.42989224455753455
2.201999999999979,0.5177487837073532,0.4613448205678848,-0.024560424386277743,0.09529572346228031,0.1225101943862217,-1.1512520689185501,0.9304880714926179,0.4283519809585183,0.42989224456879316
2.221999999999977,0.5197790617565324,0.46303621645038945,-0.024484539837188186,0.09463122074048878,0.1190136786239457,-1.1526310978867127,0.9304880714914597,0.4283519809618553,0.42989224457473063
2.2419999999999747,0.5217555246845218,0.4646791138445222,-0.024437240708869698,0.0944085040322006,0.11628521734135747,-1.153775580454505,0.9304880714909812,0.428351980963234,0.42989224457786135
2.2619999999999725,0.5236778692443579,0.46627393696590663,-0.02442086186649617,0.09471171800014684,0.11681093957112014,-1.1536280271552106,0.9304880714909655,0.42835198096327864,0.4298922445794986
2.2819999999999703,0.5255478211929839,0.4678237583480336,-0.02441852766301628,0.0953248691296983,0.11988780992477369,-1.1524109752237937,0.9304880714912609,0.4283519809624281,0.42989224458013964
2.301999999999968,0.5273685508070894,0.469332988543848,-0.024405483191684466,0.09587813630926863,0.1224881377019774,-1.151337465463807,0.9304880714918136,0.42835198096083626,0.42989224458029396
2.321999999999966,0.5291425755277369,0.4708053645709687,-0.02436379645750782,0.09606719317521871,0.12222574617723238,-1.1513897574788468,0.9304880714925461,0.4283519809587257,0.429892244580224
2.3419999999999637,0.5308708790027801,0.4722425231379623,-0.024291965559126924,0.09581569223471278,0.11953205329240937,-1.152444450547472,0.9304880714933899,0.4283519809562948,0.4298922445800993
2.3619999999999615,0.5325532354859529,0.47364386337259856,-0.024204565652017365,0.09529801428257331,0.11707126558196482,-1.1534649143384776,0.9304880714942938,0.4283519809536905,0.4298922445799862
2.3819999999999593,0.5341894866462342,0.4750076668778453,-0.02412298240140159,0.09482202057149958,0.1171159169151022,-1.153500585727933,0.9304880714952578,0.42835198095091304,0.42989224457990394
2.401999999999957,0.5357810769452896,0.47633276302108535,-0.02406311164408606,0.09464652994042191,0.11945949872016254,-1.1525814147880964,0.9304880714962245,0.42835198094812776,0.42989224457984887
2.421999999999955,0.5373307638292628,0.4776196791792624,-0.024027130485501525,0.09484098871360842,0.12177240045831227,-1.151632773623252,0.9304880714971849,0.4283519809453606,0.4298922445798158
2.4419999999999527,0.5388408726103492,0.47887067836847713,-0.02400358586327628,0.09526348177898937,0.12190651794362023,-1.151535960555055,0.9304880714981343,0.4283519809426255,0.42989224457979774
2.4619999999999505,0.5403123191417288,0.48008884394061213,-0.023975027048653702,0.09565794010673778,0.11987991489091283,-1.1523231882184723,0.9304880714991264,0.42835198093976673,0.42989224457978836
2.4819999999999482,0.5417448292776126,0.48127680137449985,-0.02392829523627908,0.09580549678224184,0.11771863400949993,-1.1532113097017624,0.9304880715001622,0.4283519809367828,0.4298922445797843
2.501999999999946,0.5431380525528319,0.4824358065646129,-0.023861550259284745,0.09564278529142319,0.11744087278257394,-1.153366651337825,0.9304880715012281,0.4283519809337118,0.4298922445797829
2.521999999999944,0.5444929460382599,0.4835656811802931,-0.023784408522129305,0.09528448748539936,0.11918086254459474,-1.1526909369770608,0.9304880715023063,0.4283519809306056,0.42989224457978265
2.5419999999999416,0.5458117949381478,0.48466550451599516,-0.023711685389233822,0.0949443700743686,0.1211885311512843,-1.1518725759767277,0.9304880715034197,0.4283519809273976,0.42989224457978276
2.5619999999999394,0.5470968237224021,0.4857346005997252,-0.023654770690098886,0.09480770304345296,0.12157995371234515,-1.1516812529466127,0.9304880715045174,0.42835198092423465,0.42989224457978303
2.5819999999999372,0.5483491350838064,0.486773304207843,-0.023615641006546798,0.09493104830362868,0.12009713858538844,-1.1522516386385002,0.9304880715055978,0.4283519809211225,0.42989224457978326
2.601999999999935,0.5495686808563957,0.48778311281791054,-0.023586600724225946,0.09522198674523916,0.11824168723332586,-1.153008002643031,0.9304880715066596,0.4283519809180636,0.42989224457978326
2.621999999999933,0.550755089955458,0.48876618703611374,-0.023555406061363984,0.09550277406601973,0.11776310009923507,-1.1532351937730372,0.9304880715077025,0.42835198091505855,0.42989224457978326
2.6419999999999306,0.5519088601981852,0.48972453191281523,-0.023512480205766264,0.09561629875333802,0.11901566904276327,-1.1527549075520909,0.9304880715087267,0.42835198091210724,0.42989224457978326
2.6619999999999284,0.5530316477621504,0.49065930039856914,-0.02345603231534397,0.09551194035911534,0.12072121415990904,-1.1520637245260934,0.9304880715097325,0.4283519809092093,0.42989224457978326
2.681999999999926,0.5541253240101437,0.4915705810315184,-0.02339240567368369,0.09526453715650622,0.1212645232653639,-1.1518187116550722,0.93048807151072,0.42835198090636395,0.42989224457978326
2.701999999999924,0.5551910205274648,0.4924577880419999,-0.023331873063642265,0.09502190785566594,0.12021669164723756,-1.1522167358123316,0.9304880715116897,0.42835198090357074,0.42989224457978326
2.721999999999922,0.5562289402313145,0.49332040180705594,-0.023282608658750717,0.09491670047776943,0.11865627973496942,-1.1528484126427754,0.9304880715126727,0.4283519809007391,0.42989224457978326
2.7419999999999196,0.5572389024575837,0.49415861566482305,-0.023246334076798783,0.09499410794192736,0.11806764327777106,-1.153112077633285,0.930488071513675,0.42835198089785137,0.42989224457978326
2.7619999999999174,0.5582212577568673,0.4949735389688852,-0.02321791340609327,0.09519400250012679,0.11893406252888566,-1.152785411813015,0.9304880715147109,0.42835198089486654,0.42989224457978326
2.781999999999915,0.5591772359776515,0.49576685092125616,-0.02318879297942376,0.09539329260827469,0.12035446857361284,-1.1522131245336418,0.9304880715157794,0.42835198089178866,0.42989224457978326
2.801999999999913,0.5601083196784558,0.4965401256407239,-0.023152046707203913,0.09547983939511588,0.12097207604999835,-1.1519444532170366,0.9304880715168631,0.42835198088866666,0.42989224457978326
2.821999999999911,0.5610154704413577,0.4972942618004501,-0.023106082804421772,0.09541373962424335,0.12026536052779996,-1.1522080758843483,0.9304880715179482,0.4283519808855399,0.42989224457978326
2.8419999999999086,0.5618989256974034,0.49802934396039333,-0.02305507062955431,0.09524321197835306,0.11897822609989427,-1.1527257069374244,0.9304880715190262,0.42835198088243387,0.42989224457978326
2.8619999999999064,0.5627586001799737,0.49874497280310565,-0.023006133015487738,0.09507042371924351,0.11834540412253779,-1.1530006333602771,0.930488071520092,0.42835198087936377,0.42989224457978326
2.881999999999904,0.5635947985751558,0.4994408410633198,-0.022965134924982065,0.09499021539908592,0.11891213929621604,-1.152792314048371,0.9304880715211769,0.4283519808762383,0.42989224457978326
2.901999999999902,0.5644085409768179,0.5001171950296986,-0.02293352619939355,0.09503792962742495,0.12007273264321175,-1.152327466363976,0.9304880715222379,0.4283519808731812,0.42989224457978326
2.9219999999999,0.5652011043337613,0.5007749159744391,-0.022907906194616526,0.0951748444893128,0.1207093003925464,-1.1520562497948028,0.930488071523277,0.42835198087018755,0.42989224457978326
2.9419999999998976,0.5659733489675034,0.5014152268266735,-0.022882319676750598,0.09531607948005023,0.12026443432799007,-1.1522174002773562,0.9304880715242955,0.42835198086725335,0.42989224457978326
2.9619999999998954,0.5667254897829885,0.5020392393640597,-0.022851773835288133,0.09538161530051656,0.11922265732780983,-1.1526337149512003,0.9304880715252943,0.4283519808643755,0.42989224457978326
2.981999999999893,0.5674574142413417,0.5026476075465318,-0.02281492144427638,0.09534025463011733,0.11859165789551812,-1.1529025477398076,0.9304880715262742,0.42835198086155196,0.42989224457978326
3.001999999999891,0.5681692952348452,0.5032404680375749,-0.022774492447322686,0.09522286836433762,0.1189310086865646,-1.1527831882011939,0.930488071527236,0.42835198085878085,0.42989224457978326
3.0219999999998888,0.5688619350156158,0.5038176630857774,-0.022735423192258034,0.09510000573280346,0.11986145777985271,-1.1524128518685517,0.93048807152818,0.4283519808560611,0.42989224457978326
